message,timestamp,severity,tags,attributes
docker-image://docker.io/library/composer:latest,2026-03-17T23:01:49.754380083Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a98356c5cf6313f726b75eede25f2f8faf3695993782eca625413c48de7c73ab"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
install-php-extensions mbstring ctype tokenizer openssl fileinfo pdo pdo_mysql xml ctype curl dom fileinfo filter hash mbstring openssl pcre pdo session tokenizer xml pdo_mysql,2026-03-17T23:01:49.754390177Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:6f387097c22fc1e9888a9468548ce09f1f6b5ff3eadedc61194bd56f3f9ad104"",""inputs"":[""sha256:533de2bfa39c628124429e62c8af82cf5814cd0e48a3a83e683a2f18523b05b9""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkfile /usr/local/etc/php/conf.d/php.ini,2026-03-17T23:01:49.754400059Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:1ae9ba15f9ddfd01681f81a264e13b4b0109e06d45c033add2ca67b988a66765"",""inputs"":[""sha256:2959cece94b700604f1367ff22e978f3ebd7858369b4e700b83e2c8363701e25""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkfile /Caddyfile,2026-03-17T23:01:49.754410580Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:549b3cd8fc805c140cdcf150292f6488e66c1f314c7867b29cd9cc8d284c93a9"",""inputs"":[""sha256:1ae9ba15f9ddfd01681f81a264e13b4b0109e06d45c033add2ca67b988a66765""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy composer.json,2026-03-17T23:01:49.754417893Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c65baadbdbfba9e12fc978817968c38c0f3d761eff7fcddc1fbccf176080c0e4"",""inputs"":[""sha256:c68e45f8164ab352c87c1d5f77f355dc31a09a77b771ccf4823b178fc54fc06a"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy artisan,2026-03-17T23:01:49.754425701Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:cf46cffa4c6fb427b3e37ae63d265254f54d06d48d9f48c87be1b76ceb075864"",""inputs"":[""sha256:3805da2b9e8094507e863c7f1243a639800df3625b3afe96cb15d6d9d27f5e7c"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkdir -p /conf.d/,2026-03-17T23:01:49.754431653Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e037fe56511107945b925b92650412bf9033600dc965d33843944cb623593cbf"",""inputs"":[""sha256:5d45a42e108478040ddb15db95ca831d9b7f431a33068989c23cc1c7837e79ba""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkdir -p /usr/local/etc/php/conf.d,2026-03-17T23:01:49.754437824Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:5d45a42e108478040ddb15db95ca831d9b7f431a33068989c23cc1c7837e79ba"",""inputs"":[""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
install apt packages: ca-certificates git unzip zip,2026-03-17T23:01:49.754451266Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:31e079bf1bd96e85e173d1c7fadd43ccfcdcb82875e5ce76b2f58b5f7d9db122"",""inputs"":[""sha256:505eed55ac163a586dcf0dec597e5dcd971aea6e9ea2088f048a594f648b40c4""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
docker-image://docker.io/dunglas/frankenphp:php8.2.30-bookworm,2026-03-17T23:01:49.754457367Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:505eed55ac163a586dcf0dec597e5dcd971aea6e9ea2088f048a594f648b40c4"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
loading .,2026-03-17T23:01:49.754462807Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy composer.lock,2026-03-17T23:01:49.754469050Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:3805da2b9e8094507e863c7f1243a639800df3625b3afe96cb15d6d9d27f5e7c"",""inputs"":[""sha256:c65baadbdbfba9e12fc978817968c38c0f3d761eff7fcddc1fbccf176080c0e4"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkdir /usr/local/etc/php/conf.d,2026-03-17T23:01:49.754476450Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:2959cece94b700604f1367ff22e978f3ebd7858369b4e700b83e2c8363701e25"",""inputs"":[""sha256:e037fe56511107945b925b92650412bf9033600dc965d33843944cb623593cbf""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
composer install --optimize-autoloader --no-scripts --no-interaction,2026-03-17T23:01:49.754482141Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33"",""inputs"":[""sha256:cf46cffa4c6fb427b3e37ae63d265254f54d06d48d9f48c87be1b76ceb075864""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
install apt packages: libatomic1,2026-03-17T23:01:49.754490934Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0"",""inputs"":[""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
create start container script,2026-03-17T23:01:49.754496144Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:533de2bfa39c628124429e62c8af82cf5814cd0e48a3a83e683a2f18523b05b9"",""inputs"":[""sha256:549b3cd8fc805c140cdcf150292f6488e66c1f314c7867b29cd9cc8d284c93a9""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
docker-image://ghcr.io/railwayapp/railpack-builder:mise-2026.3.9,2026-03-17T23:01:49.754501333Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:40d7963bff4014c4a3f22722204e308a4d6cd29af19657cbe04a01f3a19979c0"",""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:42.962373418Z"",""type"":""vertex""}"
"mkdir -p storage/framework/{sessions,views,cache,testing} storage/logs bootstrap/cache && chmod -R a+rw storage",2026-03-17T23:01:49.754583979Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:8ab1cabeb9fd6be101de2355f968e25010f01cb53ae7aa69942dc267707f02c6"",""inputs"":[""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /app,2026-03-17T23:01:49.754592228Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""inputs"":[""sha256:cdeb42ffc366ee66ba96045a03169413cc1b8ccbd4ebc5fb4a645d429c4cef33"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy package.json,2026-03-17T23:01:49.754598124Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:23308749a4f52e6d27e95556618a46094bbcbb7e74dbcd0fa1e6a35b29d3597f"",""inputs"":[""sha256:82ec83e1af6cd8f626a44caea384e39116dc24e116d57a86914673b894ecaa77"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
npm run build,2026-03-17T23:01:49.754603459Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:a8e8550020c46cdb1b386eaf476796b766eda94599c5e29f698b2f636c9babc4"",""inputs"":[""sha256:6390e77b2c3fbe1c60a7173d462a0fcf668f73d846687f87f170851860e4b077"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkdir /etc/mise,2026-03-17T23:01:49.754608655Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:0fc176d08a869c9ce45eec522bfd58ae31cc23e2e9b14d299941475f5c56ee9d"",""inputs"":[""sha256:40d7963bff4014c4a3f22722204e308a4d6cd29af19657cbe04a01f3a19979c0""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /mise/shims,2026-03-17T23:01:49.754613634Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""inputs"":[""sha256:c5da709d570ab32835bb8bea474713e0899799fd4df28b36b75338c33bbfc7e4"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
php artisan view:cache,2026-03-17T23:01:49.754624136Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:4e6b8ebbceaefdd71f03fa04ce6a6d20f444201be9da34d0363ef47bb93e9626"",""inputs"":[""sha256:ccec49e29ad427f65638c21060903ff4cb1b04fbd5ca8e98250977622f84bddb"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
create mise config,2026-03-17T23:01:49.754629518Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:404c19a9f5f8b1d1aa47c80f0cb9a3dde8c38efe579c16af075db4a2beac825e"",""inputs"":[""sha256:0fc176d08a869c9ce45eec522bfd58ae31cc23e2e9b14d299941475f5c56ee9d""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
php artisan route:cache,2026-03-17T23:01:49.754634710Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:ccec49e29ad427f65638c21060903ff4cb1b04fbd5ca8e98250977622f84bddb"",""inputs"":[""sha256:624f48595919f76008e6d18127f70b879cbfb207d0160fcbbc4b01426d22acf8"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /mise/installs,2026-03-17T23:01:49.754639725Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""inputs"":[""sha256:b9fe6e3d2e4d00bc3d82886e1ecb99afdd76f947ac0db626a8f56377afa8ce1a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /usr/local/bin/mise,2026-03-17T23:01:49.754644737Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""inputs"":[""sha256:e15c6808b7e843021f9f333da11d4727afc451a6db1918ca0545d1c2ffe2907e"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /root/.local/state/mise,2026-03-17T23:01:49.754649847Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""inputs"":[""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
npm prune --omit=dev --ignore-scripts,2026-03-17T23:01:49.754656736Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:c7616193a3e0fd8666961882615e60b6cfbbb09980c50f5021e1506cb49f00fd"",""inputs"":[""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
mkdir -p /app/node_modules/.cache,2026-03-17T23:01:49.754662136Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:82ec83e1af6cd8f626a44caea384e39116dc24e116d57a86914673b894ecaa77"",""inputs"":[""sha256:35517829139010c0170446aa8b4bdef932bd8035cb591f8ce28ed4fb29f344d4""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
php artisan config:cache,2026-03-17T23:01:49.754667469Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:ce7817b3ea03e55f838e0bd3fb5a174a3793379e201b2893dc1965ef7d6348ca"",""inputs"":[""sha256:8ab1cabeb9fd6be101de2355f968e25010f01cb53ae7aa69942dc267707f02c6"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
install mise packages: node,2026-03-17T23:01:49.754672493Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:35517829139010c0170446aa8b4bdef932bd8035cb591f8ce28ed4fb29f344d4"",""inputs"":[""sha256:404c19a9f5f8b1d1aa47c80f0cb9a3dde8c38efe579c16af075db4a2beac825e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
[railpack] secrets hash,2026-03-17T23:01:49.754683606Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96"",""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy / /app,2026-03-17T23:01:49.754689443Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:6390e77b2c3fbe1c60a7173d462a0fcf668f73d846687f87f170851860e4b077"",""inputs"":[""sha256:71c4560778b4112c83ad863b37ed596a1f6e85f658fe53e829920e57b65a679f"",""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
php artisan event:cache,2026-03-17T23:01:49.754694575Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:624f48595919f76008e6d18127f70b879cbfb207d0160fcbbc4b01426d22acf8"",""inputs"":[""sha256:ce7817b3ea03e55f838e0bd3fb5a174a3793379e201b2893dc1965ef7d6348ca"",""sha256:498ccd5541cc55926afd272f5aea5dd9092f828209c1ff7649b13b57abeb1c96""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /app,2026-03-17T23:01:49.754699513Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:b992a5d5dae6760da9ad06f12ca81a5f636e88a1d11de8b3f10d84157bf0904c"",""inputs"":[""sha256:4e6b8ebbceaefdd71f03fa04ce6a6d20f444201be9da34d0363ef47bb93e9626""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
"[railpack] merge $packages:apt:runtime, $prune:node, $build",2026-03-17T23:01:49.754708599Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:0c61c20298ee66175dce28ddffd631659f5c1d3c2382e58e416751cc2aeeacfd"",""inputs"":[""sha256:5ebfdebe3eb39eedf3d996ac8c40228d3b840fea7050ff62a45c847531264ec0"",""sha256:1a9278bee7fb1b87d03c41feeed20cab37abb1b2f1d40846dd893e3db510ad71"",""sha256:b992a5d5dae6760da9ad06f12ca81a5f636e88a1d11de8b3f10d84157bf0904c""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /app/node_modules,2026-03-17T23:01:49.754714011Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:1a9278bee7fb1b87d03c41feeed20cab37abb1b2f1d40846dd893e3db510ad71"",""inputs"":[""sha256:c7616193a3e0fd8666961882615e60b6cfbbb09980c50f5021e1506cb49f00fd""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
npm install,2026-03-17T23:01:49.754719137Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e"",""inputs"":[""sha256:23308749a4f52e6d27e95556618a46094bbcbb7e74dbcd0fa1e6a35b29d3597f""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
copy /etc/mise/config.toml,2026-03-17T23:01:49.754724396Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:f6fcce9221f64554140eed20e015e72d0c070992f459e5cd7358a51ebe477d8a"",""inputs"":[""sha256:76a124ef85f37cfd6861985b308b209ba387314972244ace70cc0977945c3ab1"",""sha256:926b9596ffaf3dca45610b4047b53936448f20c95e72b65cf7f46b1ffdd3f44e""],""level"":""info"",""source"":""buildkit"",""type"":""vertex""}"
loading .,2026-03-17T23:01:49.754734402Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""completed"":""2026-03-17T23:01:49.751950929Z"",""digest"":""sha256:653aec6e189b4a74603ee83b6a91712be0cb58fba57e9913eaeb651a2bafbd32"",""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:49.751893427Z"",""type"":""vertex""}"
docker-image://docker.io/dunglas/frankenphp:php8.2.30-bookworm,2026-03-17T23:01:49.754745535Z,info,"{""serviceId"":""93a7fcff-f078-43ce-88a5-88c589eeb145"",""deploymentId"":null,""deploymentInstanceId"":null}","{""digest"":""sha256:505eed55ac163a586dcf0dec597e5dcd971aea6e9ea2088f048a594f648b40c4"",""level"":""info"",""source"":""buildkit"",""started"":""2026-03-17T23:01:49.752073447Z"",""type"":""vertex""}"
